	precision	recall	f1	accuracy	support
AMBIENCE	0.8571	0.5	0.6316	0.4615	13.0
FOOD	0.8919	0.9429	0.9167	0.8462	39.0
GENERAL-IMPRESSION	0.875	0.6667	0.7568	0.6087	23.0
PRICE	0.0	0.0	0.0	0.0	7.0
SERVICE	0.95	0.7037	0.8085	0.6786	28.0
Micro-AVG	0.9	0.7059	0.7912	0.6545	110.0
Macro-AVG	0.7148	0.5627	0.6227		110
