	precision	recall	f1	accuracy	support
POSITIVE	0.8379	0.8209	0.8294	0.7085	343.0
NEUTRAL	0.4516	0.6364	0.5283	0.359	39.0
NEGATIVE	0.7097	0.8462	0.7719	0.6286	280.0
Micro-AVG	0.761	0.8232	0.7909	0.6541	662.0
Macro-AVG	0.6664	0.7678	0.7099		662
