	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6047	0.6047	0.6047	0.4333	60.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.5	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	0.8	0.6667	0.7273	0.5714	7.0
FOOD#PRICES	0.75	0.375	0.5	0.3333	18.0
FOOD#QUALITY	0.855	0.7467	0.7972	0.6627	169.0
FOOD#STYLE_OPTIONS	0.3333	0.2273	0.2703	0.1562	32.0
LOCATION#GENERAL	1.0	0.2	0.3333	0.2	5.0
RESTAURANT#GENERAL	0.5745	0.7714	0.6585	0.4909	110.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	18.0
RESTAURANT#PRICES	0.625	0.7143	0.6667	0.5	20.0
SERVICE#GENERAL	0.8154	0.7067	0.7571	0.6092	87.0
Micro-AVG	0.7195	0.6457	0.6806	0.5158	537.0
Macro-AVG	0.6965	0.515	0.5652		537
