	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7692	0.6522	0.7059	0.5455	55.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	0.75	0.4286	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	0.6667	0.5714	0.6154	0.4444	9.0
FOOD#PRICES	0.75	0.4	0.5217	0.3529	17.0
FOOD#QUALITY	0.8397	0.7383	0.7857	0.6471	170.0
FOOD#STYLE_OPTIONS	0.2727	0.12	0.1667	0.0909	33.0
LOCATION#GENERAL	0.25	0.2	0.2222	0.125	8.0
RESTAURANT#GENERAL	0.8033	0.7	0.7481	0.5976	82.0
RESTAURANT#MISCELLANEOUS	0.8333	0.2778	0.4167	0.2632	19.0
RESTAURANT#PRICES	0.5	0.3846	0.4348	0.2778	18.0
SERVICE#GENERAL	0.8281	0.7465	0.7852	0.6463	82.0
Micro-AVG	0.7803	0.6294	0.6968	0.5347	505.0
Macro-AVG	0.6469	0.4627	0.529		505
