	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8974	0.7609	0.8235	0.7	50.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	1.0	0.5714	0.7273	0.5714	7.0
DRINKS#STYLE_OPTIONS	1.0	0.8571	0.9231	0.8571	7.0
FOOD#PRICES	0.875	0.4667	0.6087	0.4375	16.0
FOOD#QUALITY	0.9542	0.8389	0.8929	0.8065	155.0
FOOD#STYLE_OPTIONS	0.9091	0.4	0.5556	0.3846	26.0
LOCATION#GENERAL	0.75	0.6	0.6667	0.5	6.0
RESTAURANT#GENERAL	0.8852	0.7714	0.8244	0.7013	77.0
RESTAURANT#MISCELLANEOUS	1.0	0.3333	0.5	0.3333	18.0
RESTAURANT#PRICES	0.8	0.6154	0.6957	0.5333	15.0
SERVICE#GENERAL	0.9375	0.8451	0.8889	0.8	75.0
Micro-AVG	0.922	0.7436	0.8232	0.6996	456.0
Macro-AVG	2.6271	1.8484	2.1267		456
