	precision	recall	f1	accuracy	support
POSITIVE	0.6923	0.6545	0.6729	0.507	213.0
NEUTRAL	0.2727	0.5455	0.3636	0.2222	27.0
NEGATIVE	0.6625	0.7067	0.6839	0.5196	102.0
Micro-AVG	0.7442	0.7649	0.7544	0.6057	317.0
Macro-AVG	0.5425	0.6356	0.5735		317
