	precision	recall	f1	accuracy	support
POSITIVE	0.81	0.6429	0.7168	0.5586	145.0
NEUTRAL	0.3333	0.2727	0.3	0.1765	17.0
NEGATIVE	0.686	0.6277	0.6556	0.4876	121.0
Micro-AVG	0.7333	0.619	0.6714	0.5053	283.0
Macro-AVG	0.6098	0.5144	0.5575		283
