	precision	recall	f1	accuracy	support
POSITIVE	0.7971	0.8871	0.8397	0.7237	76.0
NEUTRAL	0.2857	0.8	0.4211	0.2667	15.0
NEGATIVE	0.7843	0.8	0.7921	0.6557	61.0
Micro-AVG	0.7388	0.8462	0.7888	0.6513	152.0
Macro-AVG	0.6224	0.829	0.6843		152
