	precision	recall	f1	accuracy	support
AMBIENCE	0.6667	0.8333	0.7407	0.5882	17.0
FOOD	0.78	0.8864	0.8298	0.7091	55.0
GENERAL-IMPRESSION	0.6129	0.9048	0.7308	0.5758	33.0
PRICE	0.5	0.5	0.5	0.3333	12.0
SERVICE	0.9	0.8438	0.871	0.7714	35.0
Micro-AVG	0.7388	0.8462	0.7888	0.6513	152.0
Macro-AVG	0.6919	0.7937	0.7345		152
