	precision	recall	f1	accuracy	support
AMBIENCE	0.8636	0.7037	0.7755	0.6333	30.0
FOOD	0.9833	0.6484	0.7815	0.6413	92.0
GENERAL-IMPRESSION	0.8	0.878	0.8372	0.72	50.0
PRICE	1.0	0.6154	0.7619	0.6154	13.0
SERVICE	1.0	0.7797	0.8762	0.7797	59.0
Micro-AVG	0.9282	0.7273	0.8155	0.6885	244.0
Macro-AVG	0.9294	0.725	0.8065		244
