	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.7143	0.7143	0.7143	0.5556	9.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.9167	0.55	0.6875	0.5238	21.0
FOOD:NEGATIVE	0.8529	0.8788	0.8657	0.7632	38.0
FOOD:NEUTRAL	1.0	0.2222	0.3636	0.2222	9.0
FOOD:POSITIVE	0.8182	0.9184	0.8654	0.7627	59.0
PRICE:NEGATIVE	0.8889	0.8	0.8421	0.7273	11.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
PRICE:POSITIVE	0.4	1.0	0.5714	0.4	5.0
GENERAL-IMPRESSION:NEGATIVE	0.8333	0.8333	0.8333	0.7143	21.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.8947	0.7727	0.8293	0.7083	24.0
SERVICE:NEGATIVE	0.88	0.8462	0.8627	0.7586	29.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9667	0.8788	0.9206	0.8529	34.0
Micro-AVG	0.8571	0.8052	0.8304	0.7099	262.0
Macro-AVG	0.6777	0.6276	0.6237		262
