	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.75	0.5769	0.6522	0.4839	31.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.6667	0.2	0.3077	0.1818	11.0
FOOD#QUALITY	0.9014	0.7619	0.8258	0.7033	91.0
FOOD#STYLE_OPTIONS	0.4286	0.2308	0.3	0.1765	17.0
LOCATION#GENERAL	0.4	0.6667	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.6667	0.7805	0.7191	0.5614	57.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	10.0
RESTAURANT#PRICES	0.6667	0.4444	0.5333	0.3636	11.0
SERVICE#GENERAL	0.85	0.7727	0.8095	0.68	50.0
Micro-AVG	0.7837	0.6494	0.7102	0.5507	296.0
Macro-AVG	0.6733	0.5445	0.5817		296
