	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.878	0.8372	0.8571	0.75	48.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	0.9286	0.8125	0.8667	0.7647	17.0
FOOD#QUALITY	0.8839	0.9133	0.8984	0.8155	168.0
FOOD#STYLE_OPTIONS	0.6	0.4091	0.4865	0.3214	28.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.806	0.7714	0.7883	0.6506	83.0
RESTAURANT#MISCELLANEOUS	0.5385	0.4118	0.4667	0.3043	23.0
RESTAURANT#PRICES	1.0	0.8571	0.9231	0.8571	14.0
SERVICE#GENERAL	0.9846	0.8533	0.9143	0.8421	76.0
Micro-AVG	0.8688	0.8182	0.8427	0.7282	482.0
Macro-AVG	2.5254	2.3352	2.4016		482
