	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7317	0.6977	0.7143	0.5556	54.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	0.6429	0.5625	0.6	0.4286	21.0
FOOD#QUALITY	0.7742	0.8	0.7869	0.6486	185.0
FOOD#STYLE_OPTIONS	0.3333	0.2273	0.2703	0.1562	32.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	8.0
RESTAURANT#GENERAL	0.7313	0.7	0.7153	0.5568	88.0
RESTAURANT#MISCELLANEOUS	0.3846	0.2941	0.3333	0.2	25.0
RESTAURANT#PRICES	1.0	0.8571	0.9231	0.8571	14.0
SERVICE#GENERAL	0.8615	0.7467	0.8	0.6667	84.0
Micro-AVG	0.7475	0.704	0.7251	0.5687	531.0
Macro-AVG	0.6618	0.6467	0.6499		531
