	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3431	0.875	0.493	0.3271	107.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	5.0
DRINKS#QUALITY	0.4444	1.0	0.6154	0.4444	18.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	5.0
FOOD#PRICES	0.55	0.7857	0.6471	0.4783	23.0
FOOD#QUALITY	0.5911	0.9366	0.7248	0.5684	234.0
FOOD#STYLE_OPTIONS	0.3226	0.4545	0.3774	0.2326	43.0
LOCATION#GENERAL	0.0	0.0	0.0	0.0	5.0
RESTAURANT#GENERAL	0.5816	0.8028	0.6746	0.5089	112.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.5	0.2308	0.3158	0.1875	16.0
SERVICE#GENERAL	0.7568	0.7467	0.7517	0.6022	93.0
Micro-AVG	0.5483	0.7644	0.6386	0.469	678.0
Macro-AVG	0.4241	0.5693	0.4667		678
