	precision	recall	f1	accuracy	support
POSITIVE	0.8835	0.8314	0.8567	0.7493	678.0
NEUTRAL	0.913	0.4773	0.6269	0.4565	46.0
NEGATIVE	0.7376	0.799	0.7671	0.6221	262.0
Micro-AVG	0.8449	0.8056	0.8248	0.7018	986.0
Macro-AVG	0.8447	0.7026	0.7502		986
