	precision	recall	f1	accuracy	support
POSITIVE	0.8308	0.7633	0.7956	0.6606	327.0
NEUTRAL	0.25	0.2353	0.2424	0.1379	29.0
NEGATIVE	0.7304	0.6512	0.6885	0.525	160.0
Micro-AVG	0.7775	0.7086	0.7415	0.5891	516.0
Macro-AVG	0.6037	0.5499	0.5755		516
