	precision	recall	f1	accuracy	support
POSITIVE	0.806	0.8571	0.8308	0.7105	152.0
NEUTRAL	1.0	0.1818	0.3077	0.1818	11.0
NEGATIVE	0.8636	0.8085	0.8351	0.717	106.0
Micro-AVG	0.8304	0.8052	0.8176	0.6914	269.0
Macro-AVG	0.8899	0.6158	0.6579		269
