	precision	recall	f1	accuracy	support
POSITIVE	0.0331	0.0364	0.0347	0.0177	963.0
NEUTRAL	0.0	0.0	0.0	0.0	88.0
NEGATIVE	0.0157	0.014	0.0148	0.0075	671.0
Micro-AVG	0.0253	0.0252	0.0252	0.0128	1722.0
Macro-AVG	0.0163	0.0168	0.0165		1722
