	precision	recall	f1	accuracy	support
POSITIVE	0.3965	0.5933	0.4753	0.3118	510.0
NEUTRAL	0.2308	0.1579	0.1875	0.1034	29.0
NEGATIVE	0.3238	0.5312	0.4024	0.2519	270.0
Micro-AVG	0.5048	0.759	0.6064	0.4351	724.0
Macro-AVG	0.317	0.4275	0.3551		724
