	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3423	0.8636	0.4903	0.3248	117.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	0.5556	0.5556	0.5556	0.3846	13.0
DRINKS#STYLE_OPTIONS	0.5	0.1667	0.25	0.1429	7.0
FOOD#PRICES	0.5217	0.8	0.6316	0.4615	26.0
FOOD#QUALITY	0.5197	0.9297	0.6667	0.5	238.0
FOOD#STYLE_OPTIONS	0.359	0.5833	0.4444	0.2857	49.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.4754	0.8169	0.601	0.4296	135.0
RESTAURANT#MISCELLANEOUS	0.375	0.1765	0.24	0.1364	22.0
RESTAURANT#PRICES	0.8	0.2857	0.4211	0.2667	15.0
SERVICE#GENERAL	0.8286	0.7342	0.7785	0.6374	91.0
Micro-AVG	0.5048	0.759	0.6064	0.4351	724.0
Macro-AVG	0.5231	0.5649	0.4947		724
