	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.3231	0.4884	0.3889	0.2414	87.0
DRINKS#PRICES	0.5	0.6667	0.5714	0.4	5.0
DRINKS#QUALITY	0.3	0.375	0.3333	0.2	15.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	7.0
FOOD#PRICES	0.15	0.1875	0.1667	0.0909	33.0
FOOD#QUALITY	0.6024	0.6667	0.6329	0.463	216.0
FOOD#STYLE_OPTIONS	0.0312	0.0455	0.037	0.0189	53.0
LOCATION#GENERAL	0.125	0.2	0.1538	0.0833	12.0
RESTAURANT#GENERAL	0.3908	0.4857	0.4331	0.2764	123.0
RESTAURANT#MISCELLANEOUS	0.5	0.0588	0.1053	0.0556	18.0
RESTAURANT#PRICES	0.3333	0.2143	0.2609	0.15	20.0
SERVICE#GENERAL	0.55	0.5867	0.5677	0.3964	111.0
Micro-AVG	0.4401	0.4965	0.4666	0.3043	700.0
Macro-AVG	0.3171	0.3313	0.3043		700
