	precision	recall	f1	accuracy	support
AMBIENCE	0.8684	0.6346	0.7333	0.5789	57.0
FOOD	0.8905	0.7771	0.8299	0.7093	172.0
GENERAL-IMPRESSION	0.9552	0.7111	0.8153	0.6882	93.0
PRICE	0.8	0.4615	0.5854	0.4138	29.0
SERVICE	0.9159	0.8305	0.8711	0.7717	127.0
Micro-AVG	0.9038	0.7427	0.8154	0.6883	478.0
Macro-AVG	0.886	0.683	0.767		478
