	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	1.0	0.3125	0.4762	0.3125	16.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.8485	0.7778	0.8116	0.6829	41.0
FOOD:NEGATIVE	0.8077	0.7368	0.7706	0.6269	67.0
FOOD:NEUTRAL	1.0	0.2308	0.375	0.2308	13.0
FOOD:POSITIVE	0.939	0.8851	0.9112	0.837	92.0
PRICE:NEGATIVE	0.8	0.6316	0.7059	0.5455	22.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	2.0
PRICE:POSITIVE	0.0	0.0	0.0	0.0	5.0
GENERAL-IMPRESSION:NEGATIVE	0.9091	0.7692	0.8333	0.7143	42.0
GENERAL-IMPRESSION:NEUTRAL	0.0	0.0	0.0	0.0	3.0
GENERAL-IMPRESSION:POSITIVE	1.0	0.7083	0.8293	0.7083	48.0
SERVICE:NEGATIVE	0.8696	0.7273	0.7921	0.6557	61.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	0.9508	0.9206	0.9355	0.8788	66.0
Micro-AVG	0.9038	0.7427	0.8154	0.6883	478.0
Macro-AVG	0.6083	0.4467	0.496		478
