	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.8	1.0	0.8889	0.8	5.0
AMBIENCE:NEUTRAL	0	0	0	0	0
AMBIENCE:POSITIVE	0.8	0.5	0.6154	0.4444	9.0
FOOD:NEGATIVE	0.7647	0.7222	0.7429	0.5909	22.0
FOOD:NEUTRAL	1.0	0.6667	0.8	0.6667	3.0
FOOD:POSITIVE	0.8947	0.7391	0.8095	0.68	25.0
PRICE:NEGATIVE	0.8	0.6667	0.7273	0.5714	7.0
PRICE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
PRICE:POSITIVE	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:NEGATIVE	0.7273	0.8889	0.8	0.6667	12.0
GENERAL-IMPRESSION:NEUTRAL	1.0	1.0	1.0	1.0	1.0
GENERAL-IMPRESSION:POSITIVE	0.7333	1.0	0.8462	0.7333	15.0
SERVICE:NEGATIVE	0.9	0.6923	0.7826	0.6429	14.0
SERVICE:NEUTRAL	0	0	0	0	0
SERVICE:POSITIVE	1.0	0.7368	0.8485	0.7368	19.0
Micro-AVG	0.8396	0.7607	0.7982	0.6642	134.0
Macro-AVG	0.7613	0.7075	0.7241		134
