	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7857	0.7674	0.7764	0.6346	52.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.875	0.9333	0.875	8.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	0.8	0.75	0.7742	0.6316	19.0
FOOD#QUALITY	0.8836	0.86	0.8716	0.7725	167.0
FOOD#STYLE_OPTIONS	0.8235	0.6364	0.718	0.56	25.0
LOCATION#GENERAL	0.6	0.6	0.6	0.4286	7.0
RESTAURANT#GENERAL	0.94	0.6714	0.7833	0.6438	73.0
RESTAURANT#MISCELLANEOUS	0.7143	0.2941	0.4167	0.2632	19.0
RESTAURANT#PRICES	1.0	0.7143	0.8333	0.7143	14.0
SERVICE#GENERAL	0.942	0.8667	0.9028	0.8228	79.0
Micro-AVG	0.8833	0.7762	0.8263	0.704	473.0
Macro-AVG	0.8622	0.7252	0.7777		473
