	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5294	0.7826	0.6316	0.4615	78.0
DRINKS#PRICES	0.4286	1.0	0.6	0.4286	7.0
DRINKS#QUALITY	0.4	0.5714	0.4706	0.3077	13.0
DRINKS#STYLE_OPTIONS	0.3333	0.2857	0.3077	0.1818	11.0
FOOD#PRICES	0.5333	0.5333	0.5333	0.3636	22.0
FOOD#QUALITY	0.6995	0.906	0.7895	0.6522	207.0
FOOD#STYLE_OPTIONS	0.3043	0.28	0.2917	0.1707	41.0
LOCATION#GENERAL	0.0952	0.4	0.1538	0.0833	24.0
RESTAURANT#GENERAL	0.4327	0.6429	0.5172	0.3488	129.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	23.0
RESTAURANT#PRICES	0.4444	0.3077	0.3636	0.2222	18.0
SERVICE#GENERAL	0.6224	0.8592	0.7219	0.5648	108.0
Micro-AVG	0.5492	0.7156	0.6215	0.4508	681.0
Macro-AVG	0.4019	0.5474	0.4484		681
