	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4706	0.6957	0.5614	0.3902	82.0
DRINKS#PRICES	0.4286	1.0	0.6	0.4286	7.0
DRINKS#QUALITY	0.4	0.5714	0.4706	0.3077	13.0
DRINKS#STYLE_OPTIONS	0.3333	0.2857	0.3077	0.1818	11.0
FOOD#PRICES	0.5333	0.5333	0.5333	0.3636	22.0
FOOD#QUALITY	0.658	0.8523	0.7427	0.5907	215.0
FOOD#STYLE_OPTIONS	0.2609	0.24	0.25	0.1429	42.0
LOCATION#GENERAL	0.0476	0.2	0.0769	0.04	25.0
RESTAURANT#GENERAL	0.4231	0.6286	0.5057	0.3385	130.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	23.0
RESTAURANT#PRICES	0.4444	0.3077	0.3636	0.2222	18.0
SERVICE#GENERAL	0.5816	0.8028	0.6746	0.5089	112.0
Micro-AVG	0.5152	0.6713	0.583	0.4114	700.0
Macro-AVG	0.3818	0.5098	0.4239		700
