	precision	recall	f1	accuracy	support
POSITIVE	0.7881	0.7857	0.7869	0.6486	814.0
NEUTRAL	0.7826	0.5625	0.6545	0.4865	74.0
NEGATIVE	0.6618	0.6716	0.6667	0.5	724.0
Micro-AVG	0.8519	0.8439	0.8479	0.736	1462.0
Macro-AVG	0.7442	0.6733	0.7027		1462
