	precision	recall	f1	accuracy	support
AMBIENCE	0.7468	0.8846	0.8099	0.6805	169.0
FOOD	0.8128	0.8686	0.8398	0.7239	612.0
GENERAL-IMPRESSION	0.9505	0.7331	0.8278	0.7061	245.0
PRICE	0.8657	0.7342	0.7945	0.6591	88.0
SERVICE	0.9111	0.8969	0.9039	0.8247	348.0
Micro-AVG	0.8519	0.8439	0.8479	0.736	1462.0
Macro-AVG	0.8574	0.8235	0.8352		1462
