	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8947	0.6538	0.7555	0.6071	28.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	2.0
DRINKS#QUALITY	1.0	0.4	0.5714	0.4	5.0
DRINKS#STYLE_OPTIONS	1.0	0.75	0.8571	0.75	4.0
FOOD#PRICES	0.8333	0.5	0.625	0.4545	11.0
FOOD#QUALITY	0.9	0.8571	0.878	0.7826	92.0
FOOD#STYLE_OPTIONS	0.6667	0.3077	0.4211	0.2667	15.0
LOCATION#GENERAL	0.6667	0.6667	0.6667	0.5	4.0
RESTAURANT#GENERAL	0.7561	0.7561	0.7561	0.6078	51.0
RESTAURANT#MISCELLANEOUS	1.0	0.2	0.3333	0.2	10.0
RESTAURANT#PRICES	0.6667	0.8889	0.7619	0.6154	13.0
SERVICE#GENERAL	0.9024	0.8409	0.8706	0.7708	48.0
Micro-AVG	0.8525	0.7371	0.7906	0.6537	283.0
Macro-AVG	0.8572	0.6518	0.7081		283
