	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6875	0.7857	0.7333	0.5789	19.0
DRINKS#PRICES	0.6667	1.0	0.8	0.6667	3.0
DRINKS#QUALITY	0.6667	0.6667	0.6667	0.5	4.0
DRINKS#STYLE_OPTIONS	1.0	0.3333	0.5	0.3333	3.0
FOOD#PRICES	0.5	0.6	0.5455	0.375	8.0
FOOD#QUALITY	0.9429	0.825	0.88	0.7857	42.0
FOOD#STYLE_OPTIONS	0.3	0.4286	0.3529	0.2143	14.0
LOCATION#GENERAL	0.4	1.0	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.8333	0.4762	0.6061	0.4348	23.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	6.0
RESTAURANT#PRICES	0.75	0.6	0.6667	0.5	6.0
SERVICE#GENERAL	0.9444	0.7727	0.85	0.7391	23.0
Micro-AVG	0.7699	0.6692	0.716	0.5577	156.0
Macro-AVG	0.641	0.624	0.5977		156
