	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8444	0.8837	0.8636	0.76	50.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	0.875	0.875	0.875	0.7778	9.0
DRINKS#STYLE_OPTIONS	0.8571	1.0	0.9231	0.8571	7.0
FOOD#PRICES	0.9286	0.8125	0.8667	0.7647	17.0
FOOD#QUALITY	0.8966	0.8667	0.8814	0.7879	165.0
FOOD#STYLE_OPTIONS	0.6957	0.7273	0.7111	0.5517	29.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.875	0.8	0.8358	0.7179	78.0
RESTAURANT#MISCELLANEOUS	0.75	0.3529	0.48	0.3158	19.0
RESTAURANT#PRICES	0.9333	1.0	0.9655	0.9333	15.0
SERVICE#GENERAL	0.9452	0.92	0.9324	0.8734	79.0
Micro-AVG	0.8824	0.8392	0.8602	0.7547	477.0
Macro-AVG	0.8556	0.8032	0.8196		477
