	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9091	0.6977	0.7895	0.6522	46.0
DRINKS#PRICES	1.0	0.6667	0.8	0.6667	3.0
DRINKS#QUALITY	1.0	0.5	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	0.6	0.375	0.4615	0.3	20.0
FOOD#QUALITY	0.8629	0.7133	0.781	0.6407	167.0
FOOD#STYLE_OPTIONS	0.6667	0.2727	0.3871	0.24	25.0
LOCATION#GENERAL	0.6	0.6	0.6	0.4286	7.0
RESTAURANT#GENERAL	0.8182	0.6429	0.72	0.5625	80.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	1.0	0.1429	0.25	0.1429	14.0
SERVICE#GENERAL	0.9275	0.8533	0.8889	0.8	80.0
Micro-AVG	0.8612	0.6364	0.7319	0.5772	473.0
Macro-AVG	2.3461	1.5328	1.7862		473
