	precision	recall	f1	accuracy	support
POSITIVE	0.5182	0.5777	0.5463	0.3758	455.0
NEUTRAL	0.2203	0.5909	0.321	0.1912	68.0
NEGATIVE	0.3621	0.6058	0.4532	0.293	430.0
Micro-AVG	0.4206	0.5894	0.4909	0.3253	953.0
Macro-AVG	0.3669	0.5915	0.4402		953
