	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.2676	0.475	0.3423	0.2065	92.0
DRINKS#PRICES	0.1667	0.2	0.1818	0.1	10.0
DRINKS#QUALITY	0.5	0.5	0.5	0.3333	12.0
DRINKS#STYLE_OPTIONS	0.3333	0.4	0.3636	0.2222	9.0
FOOD#PRICES	0.2222	0.1429	0.1739	0.0952	21.0
FOOD#QUALITY	0.6169	0.669	0.6419	0.4726	201.0
FOOD#STYLE_OPTIONS	0.1818	0.3636	0.2424	0.1379	58.0
LOCATION#GENERAL	0.1	0.4	0.16	0.087	23.0
RESTAURANT#GENERAL	0.2699	0.6197	0.3761	0.2316	190.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	24.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	32.0
SERVICE#GENERAL	0.5684	0.72	0.6353	0.4655	116.0
Micro-AVG	0.3831	0.5553	0.4534	0.2931	788.0
Macro-AVG	0.2689	0.3742	0.3014		788
