	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7917	0.4419	0.5672	0.3958	48.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	3.0
DRINKS#QUALITY	1.0	0.375	0.5455	0.375	8.0
DRINKS#STYLE_OPTIONS	0.8333	0.8333	0.8333	0.7143	7.0
FOOD#PRICES	0.7778	0.4375	0.56	0.3889	18.0
FOOD#QUALITY	0.744	0.62	0.6764	0.511	182.0
FOOD#STYLE_OPTIONS	0.6	0.1364	0.2222	0.125	24.0
LOCATION#GENERAL	0.4286	0.6	0.5	0.3333	9.0
RESTAURANT#GENERAL	0.8077	0.6	0.6885	0.525	80.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.0	0.0	0.0	0.0	14.0
SERVICE#GENERAL	0.9808	0.68	0.8031	0.6711	76.0
Micro-AVG	0.7986	0.5268	0.6348	0.465	486.0
Macro-AVG	0.5803	0.3937	0.4497		486
