	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8636	0.8837	0.8735	0.7755	49.0
DRINKS#PRICES	0.75	1.0	0.8571	0.75	4.0
DRINKS#QUALITY	1.0	0.625	0.7692	0.625	8.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.7778	0.875	0.8235	0.7	20.0
FOOD#QUALITY	0.9338	0.8467	0.8881	0.7987	159.0
FOOD#STYLE_OPTIONS	0.7333	0.5	0.5946	0.4231	26.0
LOCATION#GENERAL	1.0	0.8	0.8889	0.8	5.0
RESTAURANT#GENERAL	0.8852	0.7714	0.8244	0.7013	77.0
RESTAURANT#MISCELLANEOUS	1.0	0.3529	0.5217	0.3529	17.0
RESTAURANT#PRICES	1.0	0.6429	0.7826	0.6429	14.0
SERVICE#GENERAL	0.9091	0.9333	0.921	0.8537	82.0
Micro-AVG	0.901	0.8065	0.8511	0.7409	467.0
Macro-AVG	0.9044	0.7553	0.8045		467
