	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.9459	0.814	0.875	0.7778	45.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	6.0
FOOD#PRICES	1.0	0.5625	0.72	0.5625	16.0
FOOD#QUALITY	0.9466	0.8267	0.8826	0.7898	157.0
FOOD#STYLE_OPTIONS	0.7368	0.6364	0.6829	0.5185	27.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.7838	0.8286	0.8056	0.6744	86.0
RESTAURANT#MISCELLANEOUS	0.625	0.2941	0.4	0.25	20.0
RESTAURANT#PRICES	0.8	0.8571	0.8276	0.7059	17.0
SERVICE#GENERAL	0.9552	0.8533	0.9014	0.8205	78.0
Micro-AVG	0.8939	0.7855	0.8362	0.7186	469.0
Macro-AVG	2.5733	2.089	2.2756		469
