	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8919	0.7674	0.825	0.7021	47.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	6.0
FOOD#PRICES	1.0	0.5625	0.72	0.5625	16.0
FOOD#QUALITY	0.9313	0.8133	0.8683	0.7673	159.0
FOOD#STYLE_OPTIONS	0.7368	0.6364	0.6829	0.5185	27.0
LOCATION#GENERAL	1.0	0.6	0.75	0.6	5.0
RESTAURANT#GENERAL	0.7838	0.8286	0.8056	0.6744	86.0
RESTAURANT#MISCELLANEOUS	0.375	0.1765	0.24	0.1364	22.0
RESTAURANT#PRICES	0.7333	0.7857	0.7586	0.6111	18.0
SERVICE#GENERAL	0.8806	0.7867	0.831	0.7108	83.0
Micro-AVG	0.8621	0.7576	0.8065	0.6757	481.0
Macro-AVG	0.8194	0.67	0.7282		481
