	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.7568	0.6512	0.7	0.5385	52.0
DRINKS#PRICES	0.5	0.3333	0.4	0.25	4.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	1.0	1.0	1.0	1.0	6.0
FOOD#PRICES	0.6667	0.375	0.48	0.3158	19.0
FOOD#QUALITY	0.855	0.7467	0.7972	0.6627	169.0
FOOD#STYLE_OPTIONS	0.3684	0.3182	0.3415	0.2059	34.0
LOCATION#GENERAL	0.6667	0.4	0.5	0.3333	6.0
RESTAURANT#GENERAL	0.7027	0.7429	0.7222	0.5652	92.0
RESTAURANT#MISCELLANEOUS	0.375	0.1765	0.24	0.1364	22.0
RESTAURANT#PRICES	0.2667	0.2857	0.2759	0.16	25.0
SERVICE#GENERAL	0.8507	0.76	0.8028	0.6706	85.0
Micro-AVG	0.7533	0.662	0.7047	0.5441	522.0
Macro-AVG	0.6674	0.545	0.5931		522
