	precision	recall	f1	accuracy	support
AMBIENCE	0.7907	0.5763	0.6667	0.5	68.0
FOOD	0.9137	0.588	0.7155	0.557	228.0
GENERAL-IMPRESSION	0.494	0.9111	0.6406	0.4713	174.0
PRICE	0.76	0.6552	0.7037	0.5429	35.0
SERVICE	0.8901	0.6136	0.7265	0.5704	142.0
Micro-AVG	0.7392	0.6521	0.6929	0.5301	647.0
Macro-AVG	0.7697	0.6688	0.6906		647
