	precision	recall	f1	accuracy	support
POSITIVE	0.7269	0.6385	0.6799	0.515	367.0
NEUTRAL	0.4706	0.3636	0.4103	0.2581	31.0
NEGATIVE	0.7807	0.7019	0.7392	0.5863	249.0
Micro-AVG	0.7392	0.6521	0.6929	0.5301	647.0
Macro-AVG	0.6594	0.568	0.6098		647
