	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.127	0.5333	0.2051	0.1143	70.0
AMBIENCE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
AMBIENCE:POSITIVE	0.8108	0.7317	0.7692	0.625	48.0
FOOD:NEGATIVE	0.1884	0.8462	0.3081	0.1821	302.0
FOOD:NEUTRAL	0.125	0.3333	0.1818	0.1	40.0
FOOD:POSITIVE	0.4188	0.7143	0.5281	0.3587	223.0
PRICE:NEGATIVE	1.0	0.6957	0.8205	0.6957	23.0
PRICE:NEUTRAL	0.0	0.0	0.0	0.0	5.0
PRICE:POSITIVE	0.6	0.6	0.6	0.4286	7.0
GENERAL-IMPRESSION:NEGATIVE	0.5179	0.7436	0.6105	0.4394	66.0
GENERAL-IMPRESSION:NEUTRAL	0.5	0.3333	0.4	0.25	4.0
GENERAL-IMPRESSION:POSITIVE	0.5476	0.9388	0.6917	0.5287	87.0
SERVICE:NEGATIVE	0.3462	0.6545	0.4528	0.2927	123.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	1.0
SERVICE:POSITIVE	0.8361	0.7612	0.7969	0.6623	77.0
Micro-AVG	0.3791	0.7342	0.5	0.3333	1077.0
Macro-AVG	0.4012	0.5257	0.4243		1077
