	precision	recall	f1	accuracy	support
AMBIENCE	0.38	0.6667	0.4841	0.3193	119.0
FOOD	0.2699	0.7354	0.3949	0.246	565.0
GENERAL-IMPRESSION	0.5352	0.8352	0.6524	0.4841	157.0
PRICE	0.76	0.6552	0.7037	0.5429	35.0
SERVICE	0.5273	0.7073	0.6042	0.4328	201.0
Micro-AVG	0.3791	0.7342	0.5	0.3333	1077.0
Macro-AVG	0.4945	0.72	0.5679		1077
