	precision	recall	f1	accuracy	support
AMBIENCE:NEGATIVE	0.6875	0.6471	0.6667	0.5	22.0
AMBIENCE:NEUTRAL	1.0	1.0	1.0	1.0	1.0
AMBIENCE:POSITIVE	0.814	0.7609	0.7865	0.6481	54.0
FOOD:NEGATIVE	0.8143	0.75	0.7808	0.6404	89.0
FOOD:NEUTRAL	0.7692	0.7692	0.7692	0.625	16.0
FOOD:POSITIVE	0.9293	0.7797	0.8479	0.736	125.0
PRICE:NEGATIVE	0.7	0.7	0.7	0.5385	26.0
PRICE:NEUTRAL	1.0	0.5	0.6667	0.5	2.0
PRICE:POSITIVE	0.4	0.4	0.4	0.25	8.0
GENERAL-IMPRESSION:NEGATIVE	0.8056	0.7436	0.7733	0.6304	46.0
GENERAL-IMPRESSION:NEUTRAL	1.0	0.3333	0.5	0.3333	3.0
GENERAL-IMPRESSION:POSITIVE	0.9118	0.6458	0.7561	0.6078	51.0
SERVICE:NEGATIVE	0.8889	0.7619	0.8205	0.6957	69.0
SERVICE:NEUTRAL	0.0	0.0	0.0	0.0	3.0
SERVICE:POSITIVE	0.8857	0.8857	0.8857	0.7949	78.0
Micro-AVG	0.8473	0.7548	0.7984	0.6644	593.0
Macro-AVG	0.7738	0.6451	0.6902		593
