	precision	recall	f1	accuracy	support
AMBIENCE	0.4545	0.8475	0.5917	0.4202	119.0
FOOD	0.7568	0.9074	0.8253	0.7025	279.0
GENERAL-IMPRESSION	0.5625	0.9	0.6923	0.5294	153.0
PRICE	0.7742	0.8276	0.8	0.6667	36.0
SERVICE	0.65	0.8864	0.75	0.6	195.0
Micro-AVG	0.6464	0.8897	0.7488	0.5985	782.0
Macro-AVG	0.6396	0.8738	0.7319		782
