	precision	recall	f1	accuracy	support
POSITIVE	0.5145	0.6588	0.5778	0.4062	480.0
NEUTRAL	0.3846	0.6818	0.4918	0.3261	46.0
NEGATIVE	0.3922	0.5769	0.4669	0.3046	394.0
Micro-AVG	0.6464	0.8897	0.7488	0.5985	782.0
Macro-AVG	0.4304	0.6392	0.5122		782
