	precision	recall	f1	accuracy	support
POSITIVE	0.6667	0.6341	0.65	0.4815	108.0
NEUTRAL	0.1538	0.2222	0.1818	0.1	20.0
NEGATIVE	0.5278	0.4872	0.5067	0.3393	56.0
Micro-AVG	0.5748	0.5615	0.5681	0.3967	184.0
Macro-AVG	0.4494	0.4478	0.4462		184
