epoch	precision	recall	f1
1	0.5074	0.4792	0.4929
2	0.6132	0.6771	0.6436
3	0.7333	0.3819	0.5023
4	0.6554	0.6076	0.6306
5	0.7313	0.6806	0.7050
6	0.7100	0.6632	0.6858
7	0.7110	0.7431	0.7267
8	0.7338	0.6701	0.7005
9	0.7386	0.6771	0.7065
10	0.7296	0.6840	0.7061
11	0.7153	0.6806	0.6975
12	0.7174	0.6875	0.7021
