	precision	recall	f1	accuracy	support
POSITIVE	0.6212	0.4346	0.5114	0.3436	358.0
NEUTRAL	1.0	0.1176	0.2105	0.1176	17.0
NEGATIVE	0.5	0.4031	0.4464	0.2873	181.0
Micro-AVG	0.8257	0.5851	0.6849	0.5207	482.0
Macro-AVG	0.7071	0.3184	0.3894		482
