	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8485	0.6512	0.7368	0.5833	48.0
DRINKS#PRICES	1.0	0.3333	0.5	0.3333	3.0
DRINKS#QUALITY	0.75	0.375	0.5	0.3333	9.0
DRINKS#STYLE_OPTIONS	1.0	0.6667	0.8	0.6667	6.0
FOOD#PRICES	1.0	0.25	0.4	0.25	16.0
FOOD#QUALITY	0.9115	0.6867	0.7833	0.6438	160.0
FOOD#STYLE_OPTIONS	0.4	0.0909	0.1481	0.08	25.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7403	0.8143	0.7755	0.6333	90.0
RESTAURANT#MISCELLANEOUS	1.0	0.0588	0.1111	0.0588	17.0
RESTAURANT#PRICES	0.7143	0.3571	0.4762	0.3125	16.0
SERVICE#GENERAL	0.9623	0.68	0.7969	0.6623	77.0
Micro-AVG	0.8586	0.6084	0.7121	0.553	472.0
Macro-AVG	2.5817	1.341	1.6498		472
