epoch	precision	recall	f1
1	0.0000	0.0000	0.0000
2	0.4818	0.3140	0.3802
3	0.7067	0.5277	0.6042
4	0.7358	0.5805	0.6490
5	0.7052	0.6121	0.6554
6	0.7526	0.5699	0.6486
7	0.7121	0.6069	0.6553
8	0.7278	0.6069	0.6619
9	0.7492	0.5831	0.6558
10	0.7570	0.6412	0.6943
11	0.7715	0.5435	0.6378
12	0.7526	0.5699	0.6486
13	0.7546	0.6491	0.6979
14	0.7427	0.6016	0.6647
15	0.7599	0.6596	0.7062
16	0.7570	0.6412	0.6943
17	0.7413	0.6201	0.6753
18	0.7467	0.5989	0.6647
19	0.7418	0.5989	0.6628
