	precision	recall	f1	accuracy	support
POSITIVE	0.8434	0.742	0.7895	0.6522	322.0
NEUTRAL	0.5455	0.3529	0.4286	0.2727	22.0
NEGATIVE	0.8842	0.6512	0.75	0.6	140.0
Micro-AVG	0.8451	0.6993	0.7653	0.6198	484.0
Macro-AVG	0.7577	0.582	0.656		484
