	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	1.0	0.2857	0.4444	0.2857	14.0
DRINKS#PRICES	1.0	0.5	0.6667	0.5	2.0
DRINKS#QUALITY	1.0	0.3333	0.5	0.3333	3.0
DRINKS#STYLE_OPTIONS	0.0	0.0	0.0	0.0	3.0
FOOD#PRICES	0.5714	0.8	0.6666	0.5	8.0
FOOD#QUALITY	0.8158	0.775	0.7949	0.6596	47.0
FOOD#STYLE_OPTIONS	0.0	0.0	0.0	0.0	9.0
LOCATION#GENERAL	1.0	0.5	0.6667	0.5	2.0
RESTAURANT#GENERAL	0.5926	0.7619	0.6667	0.5	32.0
RESTAURANT#MISCELLANEOUS	1.0	0.1667	0.2858	0.1667	6.0
RESTAURANT#PRICES	0.6667	0.4	0.5	0.3333	6.0
SERVICE#GENERAL	0.875	0.6364	0.7369	0.5833	24.0
Micro-AVG	0.7426	0.5769	0.6493	0.4808	156.0
Macro-AVG	0.7101	0.4299	0.4941		156
