	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.85	0.7907	0.8193	0.6939	49.0
DRINKS#PRICES	1.0	1.0	1.0	1.0	3.0
DRINKS#QUALITY	1.0	0.5	0.6667	0.5	8.0
DRINKS#STYLE_OPTIONS	1.0	0.8333	0.9091	0.8333	6.0
FOOD#PRICES	0.9167	0.6875	0.7857	0.6471	17.0
FOOD#QUALITY	0.9512	0.78	0.8571	0.75	156.0
FOOD#STYLE_OPTIONS	0.6154	0.3636	0.4571	0.2963	27.0
LOCATION#GENERAL	1.0	0.4	0.5714	0.4	5.0
RESTAURANT#GENERAL	0.7714	0.7714	0.7714	0.6279	86.0
RESTAURANT#MISCELLANEOUS	0.0	0.0	0.0	0.0	17.0
RESTAURANT#PRICES	0.875	0.5	0.6364	0.4667	15.0
SERVICE#GENERAL	0.9028	0.8667	0.8844	0.7927	82.0
Micro-AVG	0.8807	0.7226	0.7939	0.6582	471.0
Macro-AVG	2.4706	1.8733	2.0896		471
