	precision	recall	f1	accuracy	support
POSITIVE	0.025	0.0242	0.0246	0.0125	321.0
NEUTRAL	0.0	0.0	0.0	0.0	21.0
NEGATIVE	0.05	0.04	0.0444	0.0227	132.0
Micro-AVG	0.0304	0.0279	0.0291	0.0148	474.0
Macro-AVG	0.025	0.0214	0.023		474
