epoch	precision	recall	f1
1	0.4821	0.2521	0.3311
2	0.6011	0.4458	0.5120
3	0.7209	0.5542	0.6266
4	0.6543	0.5875	0.6191
5	0.6886	0.5896	0.6352
6	0.7012	0.5917	0.6418
7	0.7101	0.6125	0.6577
8	0.7045	0.6458	0.6739
9	0.6740	0.6417	0.6574
10	0.7136	0.6438	0.6769
11	0.6937	0.6417	0.6667
12	0.6984	0.6271	0.6608
13	0.6844	0.6417	0.6624
