	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.8	0.9	0.8471	0.7347	49.0
DRINKS#PRICES	1.0	0.6	0.75	0.6	5.0
DRINKS#QUALITY	1.0	0.75	0.8571	0.75	8.0
DRINKS#STYLE_OPTIONS	0.8	0.8	0.8	0.6667	6.0
FOOD#PRICES	0.6364	0.5	0.56	0.3889	18.0
FOOD#QUALITY	0.9173	0.8592	0.8873	0.7974	153.0
FOOD#STYLE_OPTIONS	0.5333	0.3636	0.4324	0.2759	29.0
LOCATION#GENERAL	0.3333	0.6	0.4286	0.2727	11.0
RESTAURANT#GENERAL	0.7397	0.7606	0.75	0.6	90.0
RESTAURANT#MISCELLANEOUS	0.1538	0.125	0.1379	0.0741	27.0
RESTAURANT#PRICES	0.5652	1.0	0.7222	0.5652	23.0
SERVICE#GENERAL	0.9697	0.8533	0.9078	0.8312	77.0
Micro-AVG	0.801	0.774	0.7873	0.6492	496.0
Macro-AVG	0.7041	0.676	0.6734		496
