	precision	recall	f1	accuracy	support
POSITIVE	0.6617	0.6377	0.6494	0.4809	366.0
NEUTRAL	0.125	0.125	0.125	0.0667	30.0
NEGATIVE	0.4956	0.4516	0.4726	0.3094	181.0
Micro-AVG	0.5924	0.5625	0.5771	0.4055	577.0
Macro-AVG	0.4274	0.4048	0.4157		577
