	precision	recall	f1	accuracy	support
POSITIVE	0.3962	0.5676	0.4667	0.3043	552.0
NEUTRAL	0.122	0.6818	0.2069	0.1154	130.0
NEGATIVE	0.2367	0.4279	0.3048	0.1798	495.0
Micro-AVG	0.5038	0.884	0.6418	0.4726	984.0
Macro-AVG	0.2516	0.5591	0.3261		984
