	precision	recall	f1	accuracy	support
AMBIENCE	0.1515	0.4237	0.2232	0.1256	199.0
FOOD	0.4334	0.588	0.499	0.3325	382.0
GENERAL-IMPRESSION	0.3114	0.5778	0.4047	0.2537	205.0
PRICE	0.1429	0.3103	0.1957	0.1084	83.0
SERVICE	0.2511	0.447	0.3215	0.1916	308.0
Micro-AVG	0.2947	0.5171	0.3754	0.2311	1177.0
Macro-AVG	0.2581	0.4694	0.3288		1177
