	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.5862	0.3953	0.4722	0.3091	55.0
DRINKS#PRICES	0.2	0.6667	0.3077	0.1818	11.0
DRINKS#QUALITY	0.1538	0.25	0.1905	0.1053	19.0
DRINKS#STYLE_OPTIONS	0.6667	0.3333	0.4444	0.2857	7.0
FOOD#PRICES	0.1875	0.1875	0.1875	0.1034	29.0
FOOD#QUALITY	0.3855	0.46	0.4195	0.2654	260.0
FOOD#STYLE_OPTIONS	0.5	0.0455	0.0833	0.0435	23.0
LOCATION#GENERAL	0.5	0.2	0.2857	0.1667	6.0
RESTAURANT#GENERAL	0.8333	0.5714	0.678	0.5128	78.0
RESTAURANT#MISCELLANEOUS	1.0	0.1176	0.2105	0.1176	17.0
RESTAURANT#PRICES	1.0	0.1429	0.25	0.1429	14.0
SERVICE#GENERAL	0.4435	0.68	0.5368	0.3669	139.0
Micro-AVG	0.4561	0.4476	0.4518	0.2918	658.0
Macro-AVG	0.538	0.3375	0.3388		658
