	precision	recall	f1	accuracy	support
POSITIVE	0.852	0.7357	0.7896	0.6523	256.0
NEUTRAL	0.4762	0.6667	0.5556	0.3846	26.0
NEGATIVE	0.6918	0.7426	0.7163	0.558	181.0
Micro-AVG	0.7658	0.7354	0.7503	0.6004	463.0
Macro-AVG	0.6733	0.715	0.6872		463
